nu			f_nu
5.68970113514e+14 3.00943383747e-15
5.69101127904e+14 3.01779066747e-15
5.69232202644e+14 3.01269139916e-15
5.69363337776e+14 3.02289108517e-15
5.69494316976e+14 3.02011092811e-15
5.69625572918e+14 3.01038410472e-15
5.69756672811e+14 3.00668463864e-15
5.69887941396e+14 2.99650954096e-15
5.700191621e+14 2.97432093433e-15
5.70150443247e+14 2.96278269846e-15
5.70281784879e+14 2.9715821319e-15
5.70413078504e+14 2.96374931529e-15
5.70544324016e+14 2.95407759312e-15
5.70675738571e+14 2.96471264031e-15
5.70807213677e+14 2.95458522024e-15
5.70938640644e+14 2.96889698526e-15
5.71070128147e+14 2.97167650544e-15
5.71201676228e+14 2.96570277684e-15
5.71333176044e+14 2.96894075216e-15
5.71464736422e+14 2.96895418058e-15
5.71596357402e+14 2.97540493213e-15
5.71727929993e+14 2.97357595559e-15
5.71859672254e+14 2.97726002815e-15
5.71991366109e+14 2.97175605274e-15
5.7212301145e+14 2.96028993102e-15
5.72254826637e+14 2.96122041794e-15
5.72386593292e+14 2.96031580342e-15
5.72518420642e+14 2.9644534475e-15
5.72650308729e+14 2.96858633851e-15
5.72782038724e+14 2.96035142079e-15
5.72914048309e+14 2.93747242857e-15
5.73045899685e+14 2.91873379267e-15
5.7317792135e+14 2.93019498431e-15
5.73309894224e+14 2.92930324134e-15
5.73441927885e+14 2.93983443128e-15
5.73574022374e+14 2.94944156661e-15
5.73706067946e+14 2.94443201299e-15
5.73838174329e+14 2.93760097078e-15
5.73970341567e+14 2.93123136423e-15
5.7410245976e+14 2.92805890731e-15
5.7423474878e+14 2.91258447481e-15
5.74366988739e+14 2.91078801449e-15
5.74499179526e+14 2.92401636796e-15
5.74631541318e+14 2.92812985743e-15
5.74763853921e+14 2.9290559934e-15
5.7489622747e+14 2.91043198938e-15
5.75028662006e+14 2.90454750823e-15
5.75161047226e+14 2.91138607778e-15
5.75293493417e+14 2.92729713292e-15
5.7542600062e+14 2.9431926081e-15
5.75558458378e+14 2.950909432e-15
5.75691087682e+14 2.97811149204e-15
5.75823556924e+14 3.00347725144e-15
5.75956197794e+14 3.01749402786e-15
5.76088789084e+14 3.02878170389e-15
5.76221552189e+14 3.03598414239e-15
5.76354154891e+14 3.03639657942e-15
5.76486929493e+14 3.03092910637e-15
5.76619654377e+14 3.01778457754e-15
5.7675244039e+14 3.0154917825e-15
5.76885287573e+14 3.01229717264e-15
5.7701819597e+14 3.00414051661e-15
5.77151054511e+14 3.00726826335e-15
5.77283974248e+14 3.00949045464e-15
5.77416844008e+14 3.00179644713e-15
5.77549774946e+14 2.98735188972e-15
5.77682878421e+14 2.97561995773e-15
5.77815820525e+14 2.97875117603e-15
5.77948823831e+14 2.99177467953e-15
5.78081999852e+14 3.0254664264e-15
5.7821512574e+14 3.04789212395e-15
5.78348312957e+14 3.05637093964e-15
5.78481449922e+14 3.06484215708e-15
5.78614759873e+14 3.06612280191e-15
5.78747907826e+14 3.05663769111e-15
5.7888122885e+14 3.06957792904e-15
5.79014499483e+14 3.06099435e-15
5.79147831493e+14 3.06720046725e-15
5.79281224923e+14 3.08414604878e-15
5.79414567831e+14 3.08406933028e-15
5.79548084176e+14 3.07683300373e-15
5.79681549981e+14 3.05753082068e-15
5.79814965134e+14 3.06863801759e-15
5.79948553903e+14 3.08107300707e-15
5.80082092001e+14 3.07295679692e-15
5.80215579316e+14 3.06886510702e-15
5.80349240426e+14 3.05228394324e-15
5.80482963132e+14 3.04552697642e-15
5.80616635027e+14 3.03253665441e-15
5.80750255998e+14 3.01332158152e-15
5.80884051038e+14 3.00169198147e-15
5.81017795135e+14 2.98695771012e-15
5.81151600834e+14 2.97312581055e-15
5.81285468176e+14 2.96063972324e-15
5.81419284445e+14 2.94505405106e-15
5.81553275151e+14 2.92503800564e-15
5.81687101899e+14 2.91436698975e-15
5.81821103171e+14 2.9112492854e-15
5.81955053227e+14 2.89526876569e-15
5.82089064974e+14 2.88284961217e-15
5.82223138456e+14 2.87221394761e-15
5.8235716059e+14 2.86513258658e-15
5.82491244439e+14 2.86292801687e-15
5.82625503275e+14 2.84434611145e-15
5.82759597454e+14 2.827994757e-15
5.82893866706e+14 2.82094314891e-15
5.83028084458e+14 2.81478227271e-15
5.83162364034e+14 2.80950980589e-15
5.83296591987e+14 2.80777529539e-15
5.83430995289e+14 2.79279811084e-15
5.83565346948e+14 2.78048215414e-15
5.83699646851e+14 2.7690597369e-15
5.83834122282e+14 2.75940907678e-15
5.83968545938e+14 2.74448033178e-15
5.84103031509e+14 2.7357299784e-15
5.84237579036e+14 2.72522604553e-15
5.84372074655e+14 2.73101156969e-15
5.84506632211e+14 2.73019410452e-15
5.84641251749e+14 2.71838692594e-15
5.84775819243e+14 2.72240854938e-15
5.84910562818e+14 2.71720177959e-15
5.8504525433e+14 2.70936613776e-15
5.85179893666e+14 2.71119095392e-15
5.85314709262e+14 2.69985498249e-15
5.85449472662e+14 2.68896801443e-15
5.85584298133e+14 2.68948261285e-15
5.85719185717e+14 2.6799226314e-15
5.85854020969e+14 2.67606260122e-15
5.85989032855e+14 2.6757047418e-15
5.86123877798e+14 2.6596033901e-15
5.8625889946e+14 2.66406155943e-15
5.86393868646e+14 2.6733223807e-15
5.86529014743e+14 2.68300953716e-15
5.86663993541e+14 2.6752267051e-15
5.86799149335e+14 2.67093999454e-15
5.86934252508e+14 2.66447664673e-15
5.87069417907e+14 2.65714649129e-15
5.87204645575e+14 2.65505129216e-15
5.87339820487e+14 2.64555380261e-15
5.87475057647e+14 2.64172380643e-15
5.87610357099e+14 2.64746985857e-15
5.87745718886e+14 2.65146996788e-15
5.87881027771e+14 2.65111906841e-15
5.8801639897e+14 2.65902413866e-15
5.88151832527e+14 2.65693099023e-15
5.88287328486e+14 2.64659003775e-15
5.88422655902e+14 2.65578768811e-15
5.88558276686e+14 2.65152762323e-15
5.88693844401e+14 2.65247430919e-15
5.8882935893e+14 2.65385367463e-15
5.88964935863e+14 2.6448352433e-15
5.89100575242e+14 2.64058676775e-15
5.89236277112e+14 2.6380723828e-15
5.89371925649e+14 2.63988606508e-15
5.89507636656e+14 2.63737367556e-15
5.89643410176e+14 2.64393806266e-15
5.89779246252e+14 2.65611102058e-15
5.89915028847e+14 2.66438713683e-15
5.90050873978e+14 2.66963386394e-15
5.90186781688e+14 2.6774630826e-15
5.9032263578e+14 2.66976341659e-15
5.9045855243e+14 2.67672279394e-15
5.90594531682e+14 2.67333651938e-15
5.90730573579e+14 2.67856387355e-15
5.90866561709e+14 2.69325475659e-15
5.91002728972e+14 2.69459487521e-15
5.91138842447e+14 2.69937375215e-15
5.91274902017e+14 2.69555292346e-15
5.91411140904e+14 2.71020553231e-15
5.91547209141e+14 2.7257046905e-15
5.91683456781e+14 2.73732500301e-15
5.91819767199e+14 2.74721780515e-15
5.91956023551e+14 2.74295173189e-15
5.92092342659e+14 2.73868871361e-15
5.92228724566e+14 2.74642373681e-15
5.9236505227e+14 2.74944170335e-15
5.92501559852e+14 2.77000284725e-15
5.92638013209e+14 2.76701621863e-15
5.92774412223e+14 2.7700190096e-15
5.92910874037e+14 2.77515519359e-15
5.93047398696e+14 2.77387761104e-15
5.93183986241e+14 2.78498372158e-15
5.93320636718e+14 2.79906643885e-15
5.9345723269e+14 2.81270978756e-15
5.93593891571e+14 2.82378113865e-15
5.93730613406e+14 2.83185780365e-15
5.93867398237e+14 2.83609184623e-15
5.94004010718e+14 2.84117500835e-15
5.94140921564e+14 2.85306056692e-15
5.9427765993e+14 2.86153298729e-15
5.94414579108e+14 2.87722477261e-15
5.9455144348e+14 2.90735409491e-15
5.94688370892e+14 2.92088537031e-15
5.94825361388e+14 2.93695121944e-15
5.94962296938e+14 2.94663553539e-15
5.9509929555e+14 2.96309831341e-15
5.95236357268e+14 2.97360795491e-15
5.95373363898e+14 2.98114100492e-15
5.95510551906e+14 2.99586761132e-15
5.95647684803e+14 3.00126414236e-15
5.95784880873e+14 3.0210467343e-15
5.95922021701e+14 3.05181192598e-15
5.9605922568e+14 3.07112942403e-15
5.96196492853e+14 3.07901501059e-15
5.96333823262e+14 3.10294791565e-15
5.96471098279e+14 3.12263583414e-15
5.9660855524e+14 3.14568039468e-15
5.96745956785e+14 3.175876814e-15
5.96883302795e+14 3.20435874654e-15
5.97020830935e+14 3.23618450699e-15
5.97158303518e+14 3.28188573065e-15
5.97295839425e+14 3.35112850377e-15
5.97433319643e+14 3.44135586021e-15
5.97570863163e+14 3.56558123359e-15
5.97708589197e+14 3.78726266441e-15
5.97846140286e+14 4.13275385334e-15
5.97983754698e+14 4.61742770893e-15
5.98121551811e+14 5.2541093815e-15
5.98259293058e+14 5.88180915638e-15
5.98397097761e+14 6.13044445447e-15
5.98534846465e+14 5.94559780444e-15
5.98672658603e+14 5.78523414272e-15
5.98810534217e+14 5.77628495642e-15
5.98948473352e+14 5.56043824901e-15
5.99086356334e+14 5.16142590809e-15
5.99224302815e+14 4.76361607833e-15
5.99362432665e+14 4.44229172236e-15
5.99500386446e+14 4.17561358479e-15
5.99638403746e+14 3.95681677941e-15
5.99776484609e+14 3.77873489741e-15
5.9991462908e+14 3.62795235102e-15
6.00052717098e+14 3.51736909621e-15
6.00190988861e+14 3.42356918912e-15
6.00329204147e+14 3.34486468477e-15
6.00467483107e+14 3.28039997547e-15
6.00605705457e+14 3.22140971246e-15
6.00743991457e+14 3.17121572995e-15
6.00882341151e+14 3.12397994127e-15
6.01020754583e+14 3.07345904711e-15
6.01159111249e+14 3.04294135595e-15
6.01297652233e+14 3.02865671403e-15
6.01436015769e+14 3.01854045248e-15
6.01574563712e+14 3.00926170231e-15
6.01713054732e+14 2.9892019002e-15
6.01851609532e+14 2.97952968578e-15
6.01990349037e+14 2.96032816474e-15
6.02128910647e+14 2.94943418021e-15
6.02267536059e+14 2.94559119791e-15
6.02406225316e+14 2.94175081666e-15
6.02544857357e+14 2.94081115979e-15
6.0268367438e+14 2.94566146904e-15
6.02822434165e+14 2.95092102751e-15
6.02961379131e+14 2.96898521823e-15
6.03100266835e+14 3.0039695902e-15
6.03239097155e+14 3.04470256873e-15
6.03377991405e+14 3.10438161022e-15
6.0351694963e+14 3.19535601165e-15
6.03655850323e+14 3.3456220547e-15
6.03794936575e+14 3.55385869324e-15
6.03933965271e+14 3.83152300296e-15
6.04073058006e+14 4.10028356173e-15
6.04212214826e+14 4.20046398478e-15
6.04351313943e+14 4.14258312915e-15
6.0449047712e+14 4.10284656058e-15
6.04629704402e+14 4.05328127259e-15
6.04768873833e+14 3.92981601117e-15
6.04908107345e+14 3.76540095268e-15
6.05047527094e+14 3.62206664097e-15
6.05186766788e+14 3.49445532513e-15
6.05326192808e+14 3.40509403951e-15
6.05465560806e+14 3.34204674054e-15
6.05604992993e+14 3.2831531876e-15
6.05744367022e+14 3.25584474947e-15
6.05883927666e+14 3.24083810233e-15
6.06023552633e+14 3.2229804664e-15
6.06162996842e+14 3.21291039244e-15
6.06302627856e+14 3.19794244722e-15
6.06442200538e+14 3.19442786932e-15
6.06581837496e+14 3.20357463316e-15
6.06721538772e+14 3.21597732386e-15
6.06861304412e+14 3.22347177788e-15
6.07001011559e+14 3.23952330636e-15
6.07140783045e+14 3.2502601368e-15
6.07280618915e+14 3.26465282488e-15
6.07420519214e+14 3.28188184412e-15
6.07560360857e+14 3.30601504267e-15
6.07700266904e+14 3.30734098164e-15
6.078402374e+14 3.31110466625e-15
6.07980149091e+14 3.31974296655e-15
6.08120248561e+14 3.32674573087e-15
6.08260165789e+14 3.33780477341e-15
6.08400394354e+14 3.345602495e-15
6.08540440539e+14 3.36029217006e-15
6.08680551213e+14 3.37740054371e-15
6.0882072642e+14 3.38841168136e-15
6.08960966204e+14 3.39900642856e-15
6.09101146858e+14 3.42093137881e-15
6.09241392064e+14 3.43190542788e-15
6.09381701868e+14 3.43113445095e-15
6.09522076315e+14 3.42995866394e-15
6.09662391466e+14 3.43201820228e-15
6.09802771235e+14 3.43043824729e-15
6.09943215666e+14 3.44259024548e-15
6.10083724803e+14 3.4527115374e-15
6.10224174482e+14 3.46403431351e-15
6.1036481311e+14 3.47373090148e-15
6.1050526793e+14 3.49954536482e-15
6.10645911788e+14 3.50881293652e-15
6.10786496022e+14 3.51726677721e-15
6.109272695e+14 3.53376168651e-15
6.11067858775e+14 3.55587655521e-15
6.11208637382e+14 3.58721908131e-15
6.11349356201e+14 3.61250285333e-15
6.1149013983e+14 3.63173476125e-15
6.11630988315e+14 3.66580865081e-15
6.11771776858e+14 3.68178582343e-15
6.11912630231e+14 3.71259428898e-15
6.12053548479e+14 3.74297212412e-15
6.12194531646e+14 3.77893347301e-15
6.12335454706e+14 3.81045413023e-15
6.12476567789e+14 3.84434621376e-15
6.1261762074e+14 3.88541376201e-15
6.1275861343e+14 3.9332467137e-15
6.12899796336e+14 3.96943326104e-15
6.13040918955e+14 4.00838544134e-15
6.13182106577e+14 4.04969817796e-15
6.13323359247e+14 4.10055792775e-15
6.13464551477e+14 4.14737875801e-15
6.13605808729e+14 4.19934299852e-15
6.13747131049e+14 4.25564573919e-15
6.13888518481e+14 4.30830701821e-15
6.14029845305e+14 4.34617525349e-15
6.14171237215e+14 4.40193204989e-15
6.14312694257e+14 4.45922869562e-15
6.14454090537e+14 4.5120954275e-15
6.14595677918e+14 4.56849021293e-15
6.14737204512e+14 4.62841184602e-15
6.14878670188e+14 4.68033050579e-15
6.15020200988e+14 4.75484201505e-15
6.15161923187e+14 4.82014938116e-15
6.15303584429e+14 4.89055628225e-15
6.1544531093e+14 4.95137645172e-15
6.15586976332e+14 5.02998353882e-15
6.15728833429e+14 5.1509204094e-15
6.15870629402e+14 5.29313759729e-15
6.16012364119e+14 5.45423005661e-15
6.16154290724e+14 5.59736064615e-15
6.16296156049e+14 5.57144440696e-15
6.16438086716e+14 5.38303894138e-15
6.16579955958e+14 5.26673791106e-15
6.16722017386e+14 5.31685222027e-15
6.16864017363e+14 5.34125505854e-15
6.17006082746e+14 5.25196675969e-15
6.17148213581e+14 5.13356635906e-15
6.17290282808e+14 5.03538543329e-15
6.17432417459e+14 4.94911723576e-15
6.1757461758e+14 4.8554418206e-15
6.17716883216e+14 4.77327042549e-15
6.17859087075e+14 4.69589818243e-15
6.18001356421e+14 4.6256769833e-15
6.18143691301e+14 4.55080025299e-15
6.18285964246e+14 4.47874418311e-15
6.1842843027e+14 4.40517972541e-15
6.18570834332e+14 4.33678830026e-15
6.18713303992e+14 4.27042097001e-15
6.18855839293e+14 4.20607500182e-15
6.18998312475e+14 4.13943582902e-15
6.19140851272e+14 4.08030391956e-15
6.1928345573e+14 4.02083337392e-15
6.19425997909e+14 3.9637675468e-15
6.19568605723e+14 3.90792723307e-15
6.19711407318e+14 3.85917777958e-15
6.19854018432e+14 3.81203940595e-15
6.19996823419e+14 3.76142372886e-15
6.20139565941e+14 3.72492016103e-15
6.20282374206e+14 3.67360930047e-15
6.20425248259e+14 3.63015129107e-15
6.20568059689e+14 3.59453681728e-15
6.20711065395e+14 3.55544268878e-15
6.20854008451e+14 3.5195033029e-15
6.20996888723e+14 3.47619454097e-15
6.21139963468e+14 3.44889018568e-15
6.21282975403e+14 3.41849720774e-15
6.21426053207e+14 3.38774203837e-15
6.21569196926e+14 3.35273617202e-15
6.21712277675e+14 3.32437116902e-15
6.21855424311e+14 3.28476339663e-15
6.2199863688e+14 3.25723040482e-15
6.22141915428e+14 3.22428710062e-15
6.22285130831e+14 3.19331448073e-15
6.22428412184e+14 3.17400426514e-15
6.22571759534e+14 3.14385656492e-15
6.22715172926e+14 3.11722288426e-15
6.22858652406e+14 3.10649182924e-15
6.23002068552e+14 3.07718936359e-15
6.23145421231e+14 3.05681374663e-15
6.23288969483e+14 3.03413408008e-15
6.23432583885e+14 3.01263408252e-15
6.23576134779e+14 3.00622393664e-15
6.23719622031e+14 2.97703263029e-15
6.23863305156e+14 2.9459357652e-15
6.24007054496e+14 2.93840471118e-15
6.24150610207e+14 2.91931130636e-15
6.24294361989e+14 2.90100436013e-15
6.24438180002e+14 2.88772274236e-15
6.24581934169e+14 2.87368331506e-15
6.24725884724e+14 2.86273456992e-15
6.2486964116e+14 2.83640513885e-15
6.25013594075e+14 2.81663654822e-15
6.25157482967e+14 2.80188430843e-15
6.25301438125e+14 2.79098750416e-15
6.25445459596e+14 2.779331649e-15
6.25589547425e+14 2.78189071576e-15
6.25733571054e+14 2.76756295881e-15
6.25877661013e+14 2.74979540277e-15
6.26021686622e+14 2.75083063175e-15
6.26165909317e+14 2.736917522e-15
6.26310067634e+14 2.73335952147e-15
6.26454423249e+14 2.73286567859e-15
6.26598583492e+14 2.71859703035e-15
6.26742941125e+14 2.71734482627e-15
6.26887234201e+14 2.70156539033e-15
6.27031593734e+14 2.69076766175e-15
6.27176019767e+14 2.68494477244e-15
6.27320381081e+14 2.68141834399e-15
6.27464940195e+14 2.66720756594e-15
6.27609434559e+14 2.65682467862e-15
6.27753864039e+14 2.65178950829e-15
6.27898491519e+14 2.64751922487e-15
6.28043054084e+14 2.64249128545e-15
6.2818768323e+14 2.63632487909e-15
6.28332379004e+14 2.62902158268e-15
6.28477009699e+14 2.62286647847e-15
6.28621838805e+14 2.61443375221e-15
6.28766602803e+14 2.62463155031e-15
6.28911433491e+14 2.61696495776e-15
6.29056198919e+14 2.61652000815e-15
6.29201031009e+14 2.61379747893e-15
6.29345929805e+14 2.60728310955e-15
6.29490895355e+14 2.60229061627e-15
6.29635795464e+14 2.59540797209e-15
6.29780762298e+14 2.59080380464e-15
6.29925928261e+14 2.5896098446e-15
6.30070896318e+14 2.58425506603e-15
6.30216063598e+14 2.5944138031e-15
6.30361165243e+14 2.59208514241e-15
6.3050633372e+14 2.58635619295e-15
6.30651569074e+14 2.58856512658e-15
6.30796738627e+14 2.58473055552e-15
6.30942107816e+14 2.57825556383e-15
6.31087278324e+14 2.57103336057e-15
6.31232648561e+14 2.57362017253e-15
6.31377952814e+14 2.58412005514e-15
6.3152345701e+14 2.59310139996e-15
6.31668895192e+14 2.58776521178e-15
6.31814267222e+14 2.60163025897e-15
6.31959839396e+14 2.61698549891e-15
6.32105345388e+14 2.62442989003e-15
6.322509184e+14 2.62246975503e-15
6.32396558478e+14 2.61750498716e-15
6.32542132206e+14 2.61517375401e-15
6.3268777297e+14 2.61359454467e-15
6.32833480815e+14 2.61501741285e-15
6.32979255789e+14 2.61456309385e-15
6.3312496423e+14 2.61860750289e-15
6.33270739769e+14 2.61440475149e-15
6.33416582452e+14 2.61469893455e-15
6.33562492326e+14 2.62397566925e-15
6.33708335482e+14 2.62538705869e-15
6.33854245799e+14 2.62978811016e-15
6.34000357401e+14 2.62595951444e-15
6.34146268099e+14 2.62138856892e-15
6.34292245974e+14 2.62204941025e-15
6.34438425334e+14 2.61598855135e-15
6.34584537762e+14 2.61739583188e-15
6.34730583118e+14 2.61619149562e-15
6.34876830161e+14 2.60753091531e-15
6.35023010102e+14 2.61154695272e-15
6.35169257374e+14 2.60885476743e-15
6.35315572023e+14 2.61658739911e-15
6.354618194e+14 2.62394110423e-15
6.35608134123e+14 2.62942764048e-15
6.3575451624e+14 2.63751048494e-15
6.35900830913e+14 2.63815474837e-15
6.36047347894e+14 2.63248266256e-15
6.361937974e+14 2.62867222344e-15
6.36340314362e+14 2.63488302298e-15
6.36486898825e+14 2.63404041006e-15
6.36633415643e+14 2.63134527113e-15
6.36779999932e+14 2.62865177647e-15
6.36926651738e+14 2.62003392295e-15
6.37073371108e+14 2.62919299149e-15
6.37220158089e+14 2.63797275381e-15
6.37366877221e+14 2.63638852977e-15
6.37513528365e+14 2.64109083712e-15
6.3766038264e+14 2.6457868546e-15
6.37807168895e+14 2.65897395734e-15
6.379541585e+14 2.65885635105e-15
6.38100944234e+14 2.67165573264e-15
6.38247933413e+14 2.66710571455e-15
6.38394990326e+14 2.66477107843e-15
6.38541979014e+14 2.67238847733e-15
6.38689035406e+14 2.68883802971e-15
6.38836023416e+14 2.70600906239e-15
6.38983215292e+14 2.72757821381e-15
6.39130338754e+14 2.75427735652e-15
6.39277529981e+14 2.78205401378e-15
6.3942478902e+14 2.81237661787e-15
6.39571979472e+14 2.82026523405e-15
6.39719374212e+14 2.82227011163e-15
6.39866700333e+14 2.81253010781e-15
6.40013957694e+14 2.80096532167e-15
6.40161282849e+14 2.80187610575e-15
6.40308675846e+14 2.79362333735e-15
6.40456273553e+14 2.78427717558e-15
6.4060366555e+14 2.78189768686e-15
6.40751125404e+14 2.7725661306e-15
6.40898790172e+14 2.76836227753e-15
6.41046385941e+14 2.76781889798e-15
6.41194049706e+14 2.76764059999e-15
6.41341644315e+14 2.77184629032e-15
6.41489306887e+14 2.77020522535e-15
6.41637037471e+14 2.76819983321e-15
6.41784836114e+14 2.7683841414e-15
6.41932565407e+14 2.77294403868e-15
6.42080362727e+14 2.7855168316e-15
6.422283657e+14 2.79406882741e-15
6.42376161631e+14 2.79132680273e-15
6.4252416331e+14 2.79149681943e-15
6.42672095432e+14 2.79821507295e-15
6.42820095688e+14 2.79147249693e-15
6.42968164125e+14 2.79091384978e-15
6.4311616283e+14 2.78454354135e-15
6.43264229682e+14 2.77091594901e-15
6.43412364731e+14 2.77435847754e-15
6.43560568022e+14 2.7846897505e-15
6.43708701387e+14 2.78703436347e-15
6.43857041241e+14 2.79154940347e-15
6.44005311137e+14 2.78772820473e-15
6.44153649336e+14 2.78861708106e-15
6.44301917416e+14 2.78950545053e-15
6.44450392301e+14 2.79147624936e-15
6.44598658436e+14 2.79597802451e-15
6.4474713147e+14 2.80408801368e-15
6.44895672917e+14 2.80966069455e-15
6.45044144033e+14 2.82100635016e-15
6.45192683529e+14 2.82403891525e-15
6.45341291451e+14 2.83284026143e-15
6.45489967847e+14 2.84451750732e-15
6.45638573719e+14 2.84573135054e-15
6.45787248031e+14 2.85414879877e-15
6.4593599083e+14 2.85967666612e-15
6.46084662926e+14 2.87203881273e-15
6.46233403477e+14 2.87863212607e-15
6.46382212528e+14 2.88234150837e-15
6.46531090129e+14 2.8971895959e-15
6.46680036325e+14 2.89082514127e-15
6.46828911606e+14 2.88913545773e-15
6.46977995073e+14 2.89067577233e-15
